X,Y,plz,einwohner,RS_gemname,RS_RegioStaRGem5,RS_nameStadtregion
9.34429281918524,49.0566708651625,"71717","6006","Beilstein","54",Heilbronn
9.29293449834746,49.6460948424369,"63936","1798","Schneeberg, Markt","55", 
9.30606302603776,48.569045150177,"72661","2621",Grafenberg,"54",Stuttgart
9.34342109344703,49.8649681398185,"63874","1819",Dammbach,"55", 
9.3552296095784,49.3248362220393,"74219","7783","Möckmühl","55", 
9.32098658900176,48.6937630862395,"73770","10329",Denkendorf,"54",Stuttgart
9.30668165723322,48.5884256739155,"72663","4189",Großbettlingen,"53",Stuttgart
9.30269418898493,47.6940028841407,"88719","989",Stetten,"54", 
9.40835753445031,52.0239217797594,"31860","10220",Emmerthal,"55", 
9.32935696500283,49.7858623549588,"97903","2049",Collenberg,"55", 
9.37062689282638,50.2133549896777,"63619","9203","Bad Orb","54", 
9.35791452096546,49.0328277570164,"71720","7847",Oberstenfeld,"54", 
9.36487005419629,54.0250127594941,"25596","2608",Wacken,"55", 
9.32573579453664,49.1829483561455,"74246","3125",Eberstadt,"54",Heilbronn
9.35248130080179,48.4531873129035,"72813","5153",St. Johann,"55",Stuttgart
9.32526131020637,48.7570600197544,"73732","18269","Esslingen am Neckar","53",Stuttgart
9.32454859524599,48.8757407412565,"71336","14773","Waiblingen","53",Stuttgart
9.30232593140702,47.9925132060825,"88512","9881","Mengen","55", 
9.3554424832922,54.4323738464864,"24869","552",Dörpstedt,"55", 
9.3137794656334,48.9072933573058,"71672","15253","Marbach am Neckar","54",Stuttgart
9.32472745679812,49.1231360577913,"74251","2212",Lehrensteinsfeld,"54",Heilbronn
9.33840443531064,48.9676568743546,"71672","15253","Marbach am Neckar","54",Stuttgart
9.36000019806579,49.6751957033567,"63928","2603","Miltenberg","54", 
9.36297684284821,51.1814936432743,"34281","9183","Gudensberg","54",Kassel
9.35163453780957,50.0360854927138,"63869","2208",,,
9.32946088550136,48.7915973045774,"71394","14753",Kernen im Remstal,"54",Stuttgart
9.32001127576898,47.6790127061542,"88709","6819",Hagnau am Bodensee,"54", 
9.40576608575094,54.1122666230026,"25557","5932",Thaden,"55", 
9.34181274214065,47.7280726597669,"88697","3827",Bermatingen,"55", 
9.32084259581702,49.1446297660365,"74248","3360",Ellhofen,"54",Heilbronn
9.34701773060555,48.9475472981621,"71737","3586",Kirchberg an der Murr,"53",Stuttgart
9.33803037832051,48.919125302422,"71563","4483",Affalterbach,"54",Stuttgart
9.38979609508021,51.9033920842627,"37647","2362","Polle, Flecken","55", 
9.37060744645121,52.259145849502,"31867","6860",Messenkamp,"55",Hannover/Hildesheim
9.33985660427456,48.6614978087749,"72669","4534",Unterensingen,"53",Stuttgart
9.33702741551367,49.3645185888811,"74255","1372",Roigheim,"55", 
9.38661113758347,47.7126913470884,"88677","12767","Markdorf","55", 
9.35483894139442,50.1087453604303,"63831","1059",Wiesen,"54", 
9.33264461786489,48.5612575205496,"72664","2283",Kohlberg,"54",Stuttgart
9.40388071185983,54.3337971413006,"24799","1598",Christiansholm,"55", 
9.33761879256988,50.0652666488473,"63871","862",Heinrichsthal,"55", 
9.34912988806883,54.4677318960736,"24876","1051",Hollingstedt,"55", 
9.3813430622606,54.6599987661313,"24963","6159",Jerrishoe,"55", 
9.36895112792233,48.5531652328266,"72639","6086","Neuffen","54",Stuttgart
9.39308223255095,50.812583208308,"34633","2302",Ottrau,"55", 
9.35685734708001,48.6870689858279,"73257","9424",Köngen,"54",Stuttgart
9.36695393371551,54.5364486542103,"24887","2182",Silberstedt,"55", 
9.37307844971352,52.3415825112135,"31542","10102","Bad Nenndorf","54",Hannover/Hildesheim
9.35968412970038,48.7348681614588,"73730","18366","Esslingen am Neckar","53",Stuttgart
9.36915522046717,47.8602339067923,"88636","1992",Illmensee,"55", 
9.39116754160701,52.7676827008575,"27336","3734","Rethem (Aller)","55", 
9.36066612099681,48.5859921057122,"72636","8580",Frickenhausen,"53",Stuttgart
9.35391007789315,48.5265960366289,"72581","9135",Dettingen an der Erms,"54",Stuttgart
9.49581324057861,51.495726870557,"34369","15198","Gutsbezirk Reinhardswald, gemfr. Gebiet","55", 
9.44785469087851,51.5859914267729,"34388","5228","Gutsbezirk Reinhardswald, gemfr. Gebiet","55", 
9.3984773753769,52.0919171794426,"31789","21098","Hameln","53", 
9.48254855537595,53.0597652951518,"27386","8301",Hemsbünde,"55", 
9.32771669818533,53.162787937713,"27356","21131","Rotenburg (Wümme)","53", 
9.35262550562095,48.8748930329684,"71409","9290",Schwaikheim,"54",Stuttgart
9.37623368483824,52.376772073374,"31559","4821",Hohnhorst,"54",Hannover/Hildesheim
9.43494368285228,52.2022356572704,"31848","17696","Bad Münder am Deister","55", 
9.39042404845471,48.9901139823882,"71546","8013",Aspach,"53",Stuttgart
9.37719644255509,54.401709021894,"24863","785",Börm,"55", 
9.40168315992949,51.2171153451597,"34295","7265",Edermünde,"55",Kassel
9.40975583962409,51.2492662583885,"34225","27389","Baunatal","53",Kassel
9.41284142487996,51.0106601244474,"34576","13972","Homberg (Efze), Reformationsstadt, Kreisstadt","54", 
9.39526503663494,49.3903010537367,"74740","4931","Adelsheim","55", 
9.37316225371439,53.6249599233207,"21714","2846",Hammah,"55", 
9.41852720993746,53.5255603163657,"21717","7908",Fredenbeck,"55", 
9.36408929062572,47.6740473240382,"88090","6106",Immenstaad am Bodensee,"53", 
9.40047159632237,48.3874891402638,"72532","2258",Gomadingen,"55", 
9.41897836449177,51.4456612177101,"34393","5950","Grebenstein","55",Kassel
9.40995596790765,50.2681491798973,"63628","13446","Gutsbezirk Spessart, gemfr. Gebiet","55", 
9.38391675508784,48.2684047036352,"72539","1533",Pfronstetten,"55", 
9.38753048563097,49.1319526927876,"74182","13377",Obersulm,"54",Heilbronn
9.38206156147211,48.023428897658,"88367","4139",Hohentengen,"55", 
9.38883771976308,54.2430865261958,"25786","786",Dellstedt,"55", 
9.40069797736297,47.7836928947506,"88693","4113",Deggenhausertal,"55", 
9.39901352032587,50.4380929439117,"36399","3248",Freiensteinau,"55", 
9.38960928831707,48.7981454225069,"71384","26010","Weinstadt","54",Stuttgart
9.38999806215369,49.0971680292348,"74245","3120","Löwenstein","54",Heilbronn
9.42040660095462,50.0567745104051,"97833","4577",,,
9.39934669113281,49.913359537538,"63879","1970",,,
9.46411734706322,53.4514680631572,"21698","15016","Harsefeld, Flecken","55",Hamburg
9.41120962556515,49.4458565439602,"74706","6378","Osterburken","55", 
9.39776101605261,51.9496301394383,"31868","1195","Ottenstein, Flecken","55", 
9.37262501389279,49.7913022994206,"97904","1814",Dorfprozelten,"55", 
9.38352337986763,54.8117674615368,"24955","10914",Harrislee,"54", 
9.37643513071992,48.8429602368429,"71404","9858","Waiblingen","53",Stuttgart
9.43854782422685,49.1567443987531,"74626","12032",Bretzfeld,"54",Heilbronn
9.38561448159108,48.8996405575945,"71397","10705",Leutenbach,"54",Stuttgart
9.3631145861472,52.1047857498098,"31785","18305","Hameln","53", 
9.38755420777215,48.7628902602775,"73773","7451",Aichwald,"54",Stuttgart
9.42363392661886,48.4826300365906,"72574","11758","Bad Urach","54", 
9.39815797373313,49.9640370596921,"63860","1704",Rothenbuch,"55", 
9.38824021854561,53.847718863482,"25599","1508",Wewelsfleth,"55", 
9.39143197490389,49.2654432968123,"74239","3955",Hardthausen am Kocher,"55",Heilbronn
9.45783752760322,48.1667425109573,"88499","12466","Riedlingen","55", 
9.40134102642687,51.3114192384976,"34131","13192","Kassel, documenta-Stadt","52",Kassel
9.39872984540868,51.3648264466771,"34292","8028",Ahnatal,"54",Kassel
9.38455296427941,48.9265091912635,"71576","3419",Burgstetten,"53",Stuttgart
9.39663588028463,49.2144148011344,"74243","3660",Langenbrettach,"55",Heilbronn
9.43612161537809,50.7302015775938,"36323","2548","Grebenau","55", 
9.37716616592127,48.6451593189246,"72644","5326",Oberboihingen,"53",Stuttgart
9.41114169166331,49.8409268571273,"97901","1295",Altenbuch,"55", 
9.42457862618417,54.5751788207516,"24855","4126",Bollingstedt,"55", 
9.39276724708599,49.7002644300877,"63930","1552",Neunkirchen,"54", 
9.39620398922095,49.8024960299586,"97909","1560","Stadtprozelten","55", 
9.42153908826032,51.87209870631,"37649","852",Heinsen,"55", 
9.39053553697604,48.669835893479,"73240","15649","Wendlingen am Neckar","54",Stuttgart
9.43995481387077,53.3918771739001,"21702","5053",Ahlerstedt,"55",Hamburg
9.40785844857399,54.4779532367896,"24870","810",Ellingstedt,"55", 
9.40636436836681,54.768966569198,"24941","10038","Flensburg","53", 
9.40257106177422,54.2161772222988,"25799","692",Wrohm,"55", 
9.38547981124333,48.7097750479848,"73779","6437",Deizisau,"54",Stuttgart
9.49068365669293,53.1636196108408,"27383","13095",Scheeßel,"55", 
9.38026922797057,48.7260228413992,"73776","5774",Altbach,"54",Stuttgart
9.41720499364001,48.8716657744854,"71364","27002","Winnenden","54",Stuttgart
9.41535530125238,51.285130874168,"34132","16475","Kassel, documenta-Stadt","52",Kassel
9.40506594840745,53.8790734030747,"25573","868",Beidenfleth,"55", 
9.44857276684498,51.1359048734167,"34587","10810","Felsberg","54",Kassel
9.47373781248598,50.3212550413725,"36396","10598","Steinau an der Straße, Brüder-Grimm-Stadt","55", 
9.42971388660194,54.7077183327054,"24988","3350",Oeversee,"55", 
9.4086163162073,54.740736,"24976","4323",Handewitt,"55", 
9.44350055764723,48.22746842022,"88529","2149",Zwiefalten,"55", 
9.52227736031273,49.7431630219895,"97877","22576","Wertheim","53", 
9.45367597381599,50.1698471151127,"63637","3611",Jossgrund,"55", 
9.42092766461507,51.3397935317655,"34128","17801","Kassel, documenta-Stadt","52",Kassel
9.43870328787997,48.9453814138592,"71522","34263","Backnang","53",Stuttgart
9.40498699902151,48.5755899230174,"72660","3348",Beuren,"54",Stuttgart
9.47549005639611,53.5663916521843,"21684","8787","Stade, Hansestadt","53",Hamburg
9.40726577801029,51.6683963707707,"37697","2500","Lauenförde, Flecken","55", 
9.43093418187945,51.7310505664935,"37691","3532","Boffzen, gemfr. Gebiet","55", 
9.59975191367376,52.8317068666686,"29664","23702",,,
9.45462459632081,50.1180248395307,"63639","2457",Flörsbachtal,"55", 
9.42476472349319,47.8650040437666,"88271","4712",Wilhelmsdorf,"55", 
9.37813472021225,52.0996630326412,"31789","21098","Hameln","53", 
9.48829465238749,54.4049752419487,"24848","7399",Klein Bennebek,"55", 
9.42719758788061,49.5829546138489,"74746","3091",Höpfingen,"55", 
9.43537084062899,48.0643919011115,"88518","4844",Herbertingen,"54", 
9.39959844284076,52.3617887942952,"31555","1483",Suthfeld,"54",Hannover/Hildesheim
9.40574595947409,48.5217750083289,"72584","2805",Hülben,"54", 
9.47108360184476,54.055176147535,"25560","4491",Schenefeld,"55", 
9.38114940047686,52.1004638154063,"31789","21098","Hameln","53", 
9.44687632492545,49.0450827085079,"71579","2087",Spiegelberg,"55", 
9.42615288264067,54.441199763066,"24872","915",Groß Rheide,"55", 
9.47200373007682,47.6982348448007,"88048","19007","Friedrichshafen","53", 
9.4796704605549,49.5952086308214,"74736","6910",Hardheim,"55", 
9.4596753355608,53.6379291844086,"21683","6790","Stade, Hansestadt","53",Hamburg
9.39139538476757,48.6894621941189,"73257","9424",Köngen,"54",Stuttgart
9.40269487147305,51.7266850952065,"37699","1149",Fürstenberg,"55", 
9.42512280396674,49.3288168863279,"74259","1821","Widdern","55", 
9.42094969348022,48.7186711633152,"73207","13508","Plochingen","54",Stuttgart
9.4214706249366,48.6893306043743,"73249","11803","Wernau (Neckar)","54",Stuttgart
9.47270568919914,48.0959063152718,"88521","5394",Ertingen,"55", 
9.45651170552132,48.642716839238,"73230","38734","Kirchheim unter Teck","53",Stuttgart
9.49532445882579,54.3056952731072,"24806","3466",Hohn,"55", 
9.44563613033476,50.9088356858608,"34639","1107","Schwarzenborn","55", 
9.46396928293887,49.0905970049811,"71543","6635",Wüstenrot,"55", 
9.45998204521386,49.9786793524768,"97843","1206",,,
9.47140743633547,48.2951340218197,"72534","2124","Hayingen","55", 
9.44908997589322,53.8270621628936,"25376","1027",Borsfleth,"55", 
9.45331712690406,50.0224240006587,"97859","1382",Wiesthal,"55", 
9.4397434755612,53.790042426348,"25348","12796","Glückstadt","54", 
9.41878863996034,54.8034067783733,"24939","19980","Flensburg","53", 
9.41802487472621,54.2777062189421,"24799","1598",Friedrichsgraben,"55", 
9.50739315406105,49.6729613708244,"97900","5368","Külsheim","55", 
9.50820815529665,48.0128366361254,"88348","17404","Bad Saulgau","54", 
9.54265651451358,52.7628565816438,"29693","7286","Ahlden (Aller), Flecken","55", 
9.4465964031818,51.6291015531971,"34385","3599","Bad Karlshafen","55", 
9.4807628826443,52.3259517633732,"30890","33084","Barsinghausen","53",Hannover/Hildesheim
9.42808245248212,47.9084756451391,"88377","646",Riedhausen,"55", 
9.42728175851491,47.9278783415431,"88376","654",Königseggwald,"55", 
9.44369582235809,48.6116946270965,"73265","5705",Dettingen unter Teck,"53",Stuttgart
9.42782074814822,48.5510409653053,"73268","2130",Erkenbrechtsweiler,"54",Stuttgart
9.47154520696915,52.6776762407582,"31637","2561",Rodewald,"55", 
9.44102054803996,53.9776726070485,"25588","1888",Huje,"55", 
9.43491877211342,48.8164399259183,"73630","13385",Remshalden,"54",Stuttgart
9.43019160569282,54.7843862592237,"24937","13476","Flensburg","53", 
9.46436557918777,50.8527216485651,"36280","3272",Oberaula,"55", 
9.54148190204454,49.9016729037793,"97840","1914",,,
9.46694183950175,54.5216718645124,"24850","4487",Schuby,"55", 
9.45640188390857,53.87846295365,"25569","3813",Bahrenfleth,"55", 
9.47847150365745,54.3559243267172,"24817","952",Tetenhusen,"55", 
9.43736304858938,51.3248927073399,"34130","9145","Kassel, documenta-Stadt","52",Kassel
9.52415466480386,48.4043646769533,"72525","14026","Münsingen","55", 
9.50677109864826,53.3030183283158,"27419","10956",Lengenbostel,"55",Hamburg
9.44330946991864,48.5866471780437,"73277","3426","Owen","54",Stuttgart
9.44417210052805,48.7502889927814,"73666","5603",Baltmannsweiler,"54",Stuttgart
9.43412256148475,52.0516557329729,"31789","21098","Hameln","53", 
9.50808863724665,51.9621153473582,"37619","9669","Bodenwerder, Münchhausenstadt","55", 
9.49913471588677,51.7895997011238,"37603","20259","Holzminden","53", 
9.50162487498347,49.2104703310134,"74613","22513","Öhringen","54", 
9.45459489118645,48.5255525418643,"72582","1550",Grabenstetten,"54", 
9.45533826541841,50.622374641885,"36367","3981",Wartenberg,"55", 
9.51453084481606,51.6705963797045,"37194","5480","Solling (Landkreis Northeim), gemfr. Geb.","55", 
9.45900748534655,53.6051177637301,"21682","13367","Stade, Hansestadt","53",Hamburg
9.45902233090753,48.9937306394934,"71570","4068",Oppenweiler,"53",Stuttgart
9.45902556154596,47.9457032528058,"88374","756",Hoßkirch,"55", 
9.48586814421995,49.8890824565211,"97836","1855",Bischbrunn,"55", 
9.46348976279212,54.6410289900731,"24885","1677",Sieverstedt,"55", 
9.45962044263536,47.6659458307749,"88045","20372","Friedrichshafen","53", 
9.47004762663914,51.3934081140221,"34314","4904",Espenau,"55",Kassel
9.46500063016425,51.2821111259082,"34134","17734","Kassel, documenta-Stadt","52",Kassel
9.4740382016214,49.4680866926144,"74749","2090",Rosenberg,"55", 
9.4690197357892,48.8542607604277,"73663","5921",Berglen,"55",Stuttgart
9.46649199574024,49.3099458868695,"74249","1627",Jagsthausen,"55", 
9.5375891904303,54.2057866459533,"24797","1511",Breiholz,"55", 
9.49185914216243,50.5096509621156,"36154","4729",Hosenfeld,"55", 
9.45057694124149,49.7937668329423,"97906","2672",Faulbach,"55", 
9.46584839867098,51.3627422172414,"34246","18098","Vellmar","54",Kassel
9.47069307461912,47.7339269626346,"88094","4425",Oberteuringen,"55", 
9.49101224213867,54.2258682089403,"24805","1471",Hamdorf,"55", 
9.48223055461307,47.8094662231451,"88263","4890",Horgenzell,"55", 
9.52865321617245,53.9242625839816,"25524","35898","Itzehoe","53", 
9.50313787779029,51.0811410879686,"34323","3933",Malsfeld,"55",Kassel
9.52409002582294,54.2617197808434,"24800","1633",Elsdorf-Westermühlen,"55", 
9.47541768748813,49.8322982291556,"97852","922",Schollbrunn,"54", 
9.5006316455049,50.7767746126401,"36287","1803",Breitenbach a. Herzberg,"55", 
9.48908655000478,53.7478337794166,"25377","1736",Kollmar,"55", 
9.47103979274849,48.791774567041,"73650","7650",Winterbach,"53",Stuttgart
9.52205637398024,54.0061664928779,"25582","3100",Drage,"55", 
9.46434160628773,48.6746099400481,"73274","3606",Notzingen,"53",Stuttgart
9.51648462943463,52.1069409948624,"31863","7421","Coppenbrügge, Flecken","55", 
9.50156277720293,48.5459288497248,"73252","7959",Lenningen,"54",Stuttgart
9.4926578976238,54.4765250011296,"24867","1121",Dannewerk,"55", 
9.55535696711301,52.9928727340458,"27374","10224","Visselhövede","55", 
9.46723405013989,48.7160631065715,"73262","7876",Reichenbach an der Fils,"54",Stuttgart
9.46880109823909,47.9038737687511,"88379","445",Unterwaldhausen,"55", 
9.53187296755542,49.281374462124,"74670","4900",Zweiflingen,"54", 
9.53127946861588,49.3488601867511,"74214","5629",Schöntal,"55", 
9.47450991528378,53.5882702475586,"21680","17442","Stade, Hansestadt","53",Hamburg
9.47405021612903,54.7803045939581,"24943","26457","Flensburg","53", 
9.46975884716016,48.9047197616642,"71573","4595",Allmersbach im Tal,"53",Stuttgart
9.46786961798862,48.6945196288017,"73269","4612",Hochdorf,"54",Stuttgart
9.51256786879623,50.9956028254393,"34593","4570",Knüllwald,"55", 
9.49545768098804,51.4295859387914,"34376","6963","Immenhausen","55",Kassel
9.48257641652462,49.8019915412453,"97907","1417",Hasloch,"54", 
9.46435451520834,51.3170139722497,"34119","15471","Kassel, documenta-Stadt","52",Kassel
9.45224875375499,48.8950936939268,"71397","10705",Leutenbach,"54",Stuttgart
9.53106060385343,49.4100777488303,"74747","2917","Ravenstein","55", 
9.47831570510882,51.3020916019754,"34121","20802","Kassel, documenta-Stadt","52",Kassel
9.55600055551509,50.684485887632,"36110","9641","Schlitz","54", 
9.48755529091384,54.1533255435766,"25585","630",Lütjenwestedt,"55", 
9.50844232692062,49.2541794204688,"74639","1640",Zweiflingen,"54", 
9.55492697017064,50.3564934141536,"36381","16327","Schlüchtern","54", 
9.58174983846869,50.4701309311999,"36119","10791",Neuhof,"54", 
9.59860868759717,53.2018912945328,"27389","7388",Lauenbrück,"55", 
9.51126107387362,54.7107334470696,"24991","3413",Großsolt,"55", 
9.47802915576761,54.8113159330374,"24944","12779","Flensburg","53", 
9.50456953905619,51.1998911776764,"34302","5234",Guxhagen,"54",Kassel
9.50250646125911,53.9689784950693,"25591","746",Ottenbüttel,"55", 
9.47902764508984,47.8810612884457,"88373","667",Fleischwangen,"55", 
9.4972376912586,51.8804324602322,"37639","4016",Golmbach,"55", 
9.53907016459567,54.5957835794644,"24890","1279",Stolk,"55", 
9.51105650518563,49.0118782530942,"71560","5188",Sulzbach an der Murr,"55", 
9.49612032129925,48.9216591126075,"71554","7009",Weissach im Tal,"53",Stuttgart
9.53407549070844,49.1534270534923,"74629","8969",Pfedelbach,"54", 
9.50568613187924,53.7751268918423,"25379","1056",Herzhorn,"55", 
9.49263857770444,51.2436384821366,"34277","8803",Fuldabrück,"54",Kassel
9.56369034046212,50.0263258450224,"97816","15296","Lohr a.Main","53", 
9.53094825044176,47.9366377744127,"88361","5159",Altshausen,"55", 
9.48317809804224,48.7462541857443,"73669","2423",Lichtenwald,"54",Stuttgart
9.61637901763654,52.1961624960344,"31832","28627","Springe","54",Hannover/Hildesheim
9.48961900896138,51.3358274266706,"34127","22408","Kassel, documenta-Stadt","52",Kassel
9.50374502812505,50.6318568308891,"36364","2901",Bad Salzschlirf,"55", 
9.52199320741652,53.8271265872309,"25361","3589",Süderau,"55", 
9.5036341901001,48.5803849355597,"73266","3445",Bissingen an der Teck,"54", 
9.53733445407272,48.5002229760926,"72587","3958",Römerstein,"54", 
9.57780643994481,52.2608461277489,"30974","13901",Wennigsen (Deister),"55",Hannover/Hildesheim
9.5297373265988,48.7990134469308,"73614","38340","Schorndorf","53",Stuttgart
9.49172449644507,51.3158482659038,"34117","10418","Kassel, documenta-Stadt","52",Kassel
9.51584308525457,54.6566640844049,"24873","925",Havetoft,"55", 
9.54705564163381,50.5740185466251,"36137","8575",Großenlüder,"55", 
9.51983398691675,49.9856297085717,"97848","1030",Rechtenbach,"55", 
9.53944574527303,48.8797546193546,"73635","11151",Rudersberg,"54", 
9.51175848848154,54.5722538546483,"24879","1966",Idstedt,"55", 
9.50410265403787,47.662762281895,"88046","17566","Friedrichshafen","53", 
9.55468208629079,47.8677556079254,"88273","4407",Fronreute,"55", 
9.63114434867581,52.6829248433774,"29690","12926",Essel,"55",Hannover/Hildesheim
9.51953706783022,48.9457237400161,"71549","6871",Auenwald,"53",Stuttgart
9.55116720556887,50.4172537911036,"36103","8701",Flieden,"54", 
9.56859176234342,50.9080612553746,"36286","3065",Neuenstein,"55", 
9.52847478748798,53.867544642063,"25578","1695",Neuenbrook,"55", 
9.51995940709566,48.7124190189102,"73061","14886","Ebersbach an der Fils","54",Stuttgart
9.54192619759136,47.7719354908586,"88213","15748","Ravensburg","53", 
9.53413685756401,51.1757342137679,"34327","2952",Körle,"55",Kassel
9.56136084159906,52.460301523525,"30826","16888","Garbsen","53",Hannover/Hildesheim
9.53438511189547,51.3794068004337,"34233","11836",Fuldatal,"54",Kassel
9.52021689538813,50.0480008203366,"97846","2855",Partenstein,"55", 
9.57497054063135,52.386000253678,"30926","31847","Seelze","54",Hannover/Hildesheim
9.51431461934325,47.9035926927114,"88370","1204",Ebenweiler,"55", 
9.52485301361906,51.2951681475388,"34123","22914","Kassel, documenta-Stadt","52",Kassel
9.52543699029561,49.8603006869814,"97839","1971",Esselbach,"55", 
9.53393029185558,51.8963323990855,"37640","987",Golmbach,"55", 
9.55080615833786,49.0454029179854,"71577","2401",Großerlach,"55", 
9.54607859967374,49.492056052596,"74744","2221",Ahorn,"55", 
9.52250762793142,48.6739994833823,"73278","3772",Schlierbach,"54",Stuttgart
9.56701419950436,54.8318545568995,"24960","6988","Glücksburg (Ostsee)","55", 
9.56056197172731,54.7590020264614,"24975","4747",Husby,"55", 
9.51635283121198,53.6901927575445,"25377","1736",Seestermühe,"55",Hamburg
9.54313400815094,50.1949400790069,"97773","1030",,,
9.5542611813612,50.8541874273697,"36275","3662",Kirchheim,"55", 
9.50087888570469,47.8845275553841,"88379","445",Guggenhausen,"55", 
9.54089313091643,48.1740891019376,"88527","2418",Unlingen,"55", 
9.57044713052352,54.620395581885,"24860","2464",Böklund,"55", 
9.53707242409316,53.5945246255067,"21723","3326",Hollern-Twielenfleth,"55",Hamburg
9.53830502940671,53.5381902293237,"21739","1819",Dollern,"54",Hamburg
9.53257317163458,49.7865484019852,"97892","3832","Kreuzwertheim, Markt","54", 
9.50698298969649,51.7331523487857,"37691","3532",Derental,"55", 
9.57016569860632,49.0870577568848,"74535","5750",Mainhardt,"55", 
9.53428436240113,48.1191178354559,"88525","2587",Dürmentingen,"55", 
9.50553085203284,51.6270804152686,"34399","3329",,,
9.55247671044849,49.9374854971599,"97845","1246",Neustadt a.Main,"55", 
9.56461991224879,49.5960534606007,"97953","3093",Königheim,"55", 
9.54753692424605,48.6091186463862,"73235","9572","Weilheim an der Teck","54", 
9.56832364564631,49.8412089730715,"97828","10823","Marktheidenfeld","54", 
9.53319741886889,54.8073462208212,"24999","2290",Wees,"55", 
9.6055182969318,53.8172593859501,"25358","7016",Horst (Holstein),"55", 
9.53394470976899,51.3340792037824,"34125","24435","Kassel, documenta-Stadt","52",Kassel
9.56603140459739,48.7216342527532,"73066","13765","Uhingen","54", 
9.5827375152323,51.2227656806632,"34320","4940",Söhrewald,"55",Kassel
9.52563432934567,51.8480149557303,"37603","20259","Holzminden, gemfr. Gebiet","55", 
9.52755432883198,48.6373658150801,"73271","2085",Holzmaden,"54", 
9.61204799697259,53.7540455718602,"25335","23663",Raa-Besenbek,"55",Hamburg
9.58502058687835,51.1417574028226,"34212","13299","Melsungen","54",Kassel
9.65899128474897,48.2818281788994,"89584","25052","Ehingen (Donau)","53",Ulm/Neu-Ulm
9.53080376186473,48.6498203380636,"73275","1707",Ohmden,"54", 
9.55145098962431,54.45043981988,"24878","1178",Jagel,"55", 
9.55685012454921,50.1366902389298,"97778","866",Fellen,"55", 
9.60229544159214,50.8021980211421,"36272","5480","Niederaula, Marktgemeinde","55", 
9.53413144189145,54.1177802271574,"25575","734",Beringstedt,"55", 
9.57893504063743,53.5001402284683,"21640","9652",Bliedersdorf,"54",Hamburg
9.56331772371956,53.3870091046624,"21644","2311",Sauensiek,"55",Hamburg
9.55799760551343,54.5197292550518,"24837","23698","Schleswig","53", 
9.53739075350676,47.6380199985466,"88097","4509",Eriskirch,"54", 
9.57804097822812,54.1547872314469,"24819","2406",Nienborstel,"55", 
9.65084909396818,51.6685126361835,"37170","14832","Uslar","55",Göttingen
9.53629356244608,53.9007164205626,"25587","1937",Münsterdorf,"55", 
9.56495808696467,47.6991942585425,"88074","13132",Meckenbeuren,"54", 
9.55307842675189,51.2688331922476,"34253","13517",Lohfelden,"54",Kassel
9.55980801549156,49.9073330350515,"97851","1005","Rothenfels","55", 
9.55731673239957,53.6968856013474,"25371","959",Seestermühe,"55",Hamburg
9.51714833018247,49.8816705909476,"97839","1971",Esselbach,"55", 
9.51734779349543,49.881644137639,"97839","1971",Esselbach,"55", 
9.56588464739069,54.0633125179331,"25593","848",Reher,"55", 
9.56455816970261,48.9289723570143,"71566","4131",Althütte,"53",Stuttgart
9.60817432736106,48.9753449695952,"71540","13614","Murrhardt","54", 
9.56795303147662,52.0050637101201,"37620","1622",Halle,"55", 
9.60515871470283,51.5968908816439,"34399","3329",,,
9.60800730338971,52.067143321136,"31020","9692","Salzhemmendorf, Flecken","55", 
9.56715635068699,48.2217073114048,"89611","1518",Obermarchtal,"55", 
9.58443033498361,52.4176494913856,"30823","26224","Garbsen","53",Hannover/Hildesheim
9.58771231829735,52.3230723202375,"30989","14121","Gehrden","54",Hannover/Hildesheim
9.56255953548665,47.6162365433498,"88085","7621",Langenargen,"54", 
9.57805293422199,54.5616191309707,"24881","1358",Nübel,"55", 
9.54969185951727,54.4879601615327,"24866","2060",Busdorf,"55", 
9.56218770109347,48.3748376003412,"72537","1334",Mehrstetten,"55", 
9.59340582977407,54.6782132860465,"24986","4918",Mittelangeln,"55", 
9.65519355570278,51.3428267683125,"34355","8036",Staufenberg,"55",Kassel
9.5865668028765,51.3155737250916,"34266","10337",Niestetal,"54",Kassel
9.57698005288495,47.8280242583925,"88276","4112",Berg,"53", 
9.61057059091359,48.0828450291814,"88422","8109","Bad Buchau","55", 
9.56490022987953,48.575464889398,"73272","1801",Neidlingen,"54", 
9.61845428761669,51.8552237634519,"37627","9741",Deensen,"55", 
9.55870888199965,48.6890880842792,"73095","4254",Albershausen,"54", 
9.56461705764266,48.6318896400465,"73101","1252",Aichelberg,"54", 
9.54757800770575,53.6419661750103,"25491","1316",Haselau,"54",Hamburg
9.59639596794598,49.2184273038798,"74632","6194","Neuenstein","55", 
9.58198688531143,47.9704297533932,"88371","1689",Ebersbach-Musbach,"55", 
9.56793475887165,48.6664817346811,"73110","2919",Hattenhofen,"54", 
9.62399215987709,53.9932163232502,"25551","7992",Hohenlockstedt,"55", 
9.61104921625065,51.062795916744,"34326","3521",Morschen,"55", 
9.58000310457671,51.8906038298823,"37643","722",Negenborn,"55", 
9.58578139210445,54.3088311086019,"24787","6351",Fockbek,"54", 
9.5958224927942,54.4663063230844,"24884","1212",Geltorf,"55", 
9.62432906145016,47.6564946832923,"88069","18182","Tettnang","54", 
